document_id,authority,original_filename,original_stem,original_extension,original_relative_path
AP_078,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_elzas_passage.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_elzas_passage,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_elzas_passage.md
AP_079,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_enschede-zuid.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_enschede-zuid,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_enschede-zuid.md
AP_080,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_heesch.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_heesch,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectief_winkelverbod_heesch.md
AP_081,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_almelo.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_almelo,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_almelo.md
AP_082,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_binnenstad_amersfoort.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_binnenstad_amersfoort,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_binnenstad_amersfoort.md
AP_083,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_centrum_zwolle.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_centrum_zwolle,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_centrum_zwolle.md
AP_084,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_deventer.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_deventer,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_deventer.md
AP_085,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_emmen.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_emmen,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_emmen.md
AP_086,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_enschede.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_enschede,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_enschede.md
AP_087,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_haarlem.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_haarlem,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_collectieve_horecaontzegging_haarlem.md
AP_088,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_fraudehelpdesk.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_fraudehelpdesk,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_fraudehelpdesk.md
AP_089,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_onderzoek_pwc.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_onderzoek_pwc,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_besluit_vergunning_onderzoek_pwc.md
AP_090,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boete_tiktok.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boete_tiktok,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boete_tiktok.md
AP_091,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boete_transavia.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boete_transavia,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boete_transavia.md
AP_092,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_belastingdienst.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_belastingdienst,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_belastingdienst.md
AP_093,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_dpg.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_dpg,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_dpg.md
AP_094,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_knltb.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_knltb,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_knltb.md
AP_095,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_olvg.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_olvg,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_olvg.md
AP_096,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_uber.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_uber,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_uber.md
AP_097,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_vingerafdrukken_personeel.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_vingerafdrukken_personeel,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_boetebesluit_vingerafdrukken_personeel.md
AP_098,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_invorderingsbeschikking_tgb.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_invorderingsbeschikking_tgb,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_invorderingsbeschikking_tgb.md
AP_099,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_last_onder_dwangsom_nationale_politie_november_2018.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_last_onder_dwangsom_nationale_politie_november_2018,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_last_onder_dwangsom_nationale_politie_november_2018.md
AP_100,AP,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_last_onder_dwangsom_uwv_werkgeversportaal.md,Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_last_onder_dwangsom_uwv_werkgeversportaal,.md,full_text\Autoriteit_Persoonsgegevens__https___www.autoriteitpersoonsgegevens.nl_uploads_imported_last_onder_dwangsom_uwv_werkgeversportaal.md
DRE_001,DRE,DRE_01113819vandaag_geredigeerd.md,DRE_01113819vandaag_geredigeerd,.md,full_text\DRE_01113819vandaag_geredigeerd.md
DRE_002,DRE,DRE_25-4-2-2024000871_wiede_wold_afvalkathedraal_geredigeerd.md,DRE_25-4-2-2024000871_wiede_wold_afvalkathedraal_geredigeerd,.md,full_text\DRE_25-4-2-2024000871_wiede_wold_afvalkathedraal_geredigeerd.md
DRE_003,DRE,DRE_26-4-6-2024000905_vos_mammoetgras_geredigeerd_geredigeerd.md,DRE_26-4-6-2024000905_vos_mammoetgras_geredigeerd_geredigeerd,.md,full_text\DRE_26-4-6-2024000905_vos_mammoetgras_geredigeerd_geredigeerd.md
DRE_004,DRE,DRE_beschikking_edih_geredigeerd.md,DRE_beschikking_edih_geredigeerd,.md,full_text\DRE_beschikking_edih_geredigeerd.md
DRE_005,DRE,DRE_beschikking_herinneringscentrum_geredigeerd.md,DRE_beschikking_herinneringscentrum_geredigeerd,.md,full_text\DRE_beschikking_herinneringscentrum_geredigeerd.md
DRE_006,DRE,DRE_beschikking_lto_geredigeerd.md,DRE_beschikking_lto_geredigeerd,.md,full_text\DRE_beschikking_lto_geredigeerd.md
DRE_007,DRE,DRE_beschikking_nom_edih_nn_geredigeerd.md,DRE_beschikking_nom_edih_nn_geredigeerd,.md,full_text\DRE_beschikking_nom_edih_nn_geredigeerd.md
DRE_008,DRE,DRE_beschikking_orangegas_-_vulpunten.md,DRE_beschikking_orangegas_-_vulpunten,.md,full_text\DRE_beschikking_orangegas_-_vulpunten.md
DRE_009,DRE,DRE_beschikking_tt_festival.md,DRE_beschikking_tt_festival,.md,full_text\DRE_beschikking_tt_festival.md
DRE_010,DRE,DRE_beschikking_tt_festival_2026_geredigeerd.md,DRE_beschikking_tt_festival_2026_geredigeerd,.md,full_text\DRE_beschikking_tt_festival_2026_geredigeerd.md
DRE_011,DRE,DRE_beschikking_van_gogh_geredigeerd.md,DRE_beschikking_van_gogh_geredigeerd,.md,full_text\DRE_beschikking_van_gogh_geredigeerd.md
DRE_012,DRE,DRE_beschikking_veenpark_1_geredigeerd.md,DRE_beschikking_veenpark_1_geredigeerd,.md,full_text\DRE_beschikking_veenpark_1_geredigeerd.md
DRE_013,DRE,DRE_beschikking_veenpark_2_geredigeerd.md,DRE_beschikking_veenpark_2_geredigeerd,.md,full_text\DRE_beschikking_veenpark_2_geredigeerd.md
DRE_014,DRE,DRE_beschikking_verlening_subsidie_fase_1_masterplan_veenpark_geredigeerd.md,DRE_beschikking_verlening_subsidie_fase_1_masterplan_veenpark_geredigeerd,.md,full_text\DRE_beschikking_verlening_subsidie_fase_1_masterplan_veenpark_geredigeerd.md
DRE_015,DRE,DRE_gelakte_beschikking_verleningsbrief_drents_museam_2026.md,DRE_gelakte_beschikking_verleningsbrief_drents_museam_2026,.md,full_text\DRE_gelakte_beschikking_verleningsbrief_drents_museam_2026.md
DRE_016,DRE,DRE_ondernemend_hoogeveen_-_zon_op_bedrijfsdak_geredigeerd.md,DRE_ondernemend_hoogeveen_-_zon_op_bedrijfsdak_geredigeerd,.md,full_text\DRE_ondernemend_hoogeveen_-_zon_op_bedrijfsdak_geredigeerd.md
DRE_017,DRE,DRE_subsidieverlening_bedrijfsinvesteringen_varkenshouderij.md,DRE_subsidieverlening_bedrijfsinvesteringen_varkenshouderij,.md,full_text\DRE_subsidieverlening_bedrijfsinvesteringen_varkenshouderij.md
DRE_018,DRE,DRE_subsidieverlening_drents_museum_geredigeerd.md,DRE_subsidieverlening_drents_museum_geredigeerd,.md,full_text\DRE_subsidieverlening_drents_museum_geredigeerd.md
DRE_019,DRE,DRE_subsidieverlening_magnificent_proteins_b-v-geredigeerd.md,DRE_subsidieverlening_magnificent_proteins_b-v-geredigeerd,.md,full_text\DRE_subsidieverlening_magnificent_proteins_b-v-geredigeerd.md
DRE_020,DRE,DRE_subsidieverlening_project_drents_museum_de_buitenplaats_geredigeerd.md,DRE_subsidieverlening_project_drents_museum_de_buitenplaats_geredigeerd,.md,full_text\DRE_subsidieverlening_project_drents_museum_de_buitenplaats_geredigeerd.md
DRE_021,DRE,DRE_subsidieverlening_project_herstel_en_ontwikkeling_kolonien_van_weldadigheid.md,DRE_subsidieverlening_project_herstel_en_ontwikkeling_kolonien_van_weldadigheid,.md,full_text\DRE_subsidieverlening_project_herstel_en_ontwikkeling_kolonien_van_weldadigheid.md
DRE_022,DRE,DRE_subsidieverlening_stichting_tt_week_assen_geredigeerd.md,DRE_subsidieverlening_stichting_tt_week_assen_geredigeerd,.md,full_text\DRE_subsidieverlening_stichting_tt_week_assen_geredigeerd.md
DRE_023,DRE,DRE_vereningsbeschikking_cure_demonstration_plant_002_geredigeerd.md,DRE_vereningsbeschikking_cure_demonstration_plant_002_geredigeerd,.md,full_text\DRE_vereningsbeschikking_cure_demonstration_plant_002_geredigeerd.md
DRE_024,DRE,DRE_verlenen_subsidie_voor_realisatie_dak_boven_de_wielerbaan_in_assen_geredigeerd.md,DRE_verlenen_subsidie_voor_realisatie_dak_boven_de_wielerbaan_in_assen_geredigeerd,.md,full_text\DRE_verlenen_subsidie_voor_realisatie_dak_boven_de_wielerbaan_in_assen_geredigeerd.md
DRE_025,DRE,DRE_verlening_aanvullende_subsidie_stichting_pen_em.md,DRE_verlening_aanvullende_subsidie_stichting_pen_em,.md,full_text\DRE_verlening_aanvullende_subsidie_stichting_pen_em.md
DRE_026,DRE,DRE_verlening_boekjaarsubsidie_2021_en_2022_stichting_veenomenaal_veenpark.md,DRE_verlening_boekjaarsubsidie_2021_en_2022_stichting_veenomenaal_veenpark,.md,full_text\DRE_verlening_boekjaarsubsidie_2021_en_2022_stichting_veenomenaal_veenpark.md
DRE_027,DRE,DRE_verlening_boekjaarsubsidie_2021_geredigeerd.md,DRE_verlening_boekjaarsubsidie_2021_geredigeerd,.md,full_text\DRE_verlening_boekjaarsubsidie_2021_geredigeerd.md
DRE_028,DRE,DRE_verlening_boekjaarsubsidie_stichting_drenthevents_geredigeerd.md,DRE_verlening_boekjaarsubsidie_stichting_drenthevents_geredigeerd,.md,full_text\DRE_verlening_boekjaarsubsidie_stichting_drenthevents_geredigeerd.md
DRE_029,DRE,DRE_verlening_stichting_veenomenaal_veenpark_geredigeerd_1.md,DRE_verlening_stichting_veenomenaal_veenpark_geredigeerd_1,.md,full_text\DRE_verlening_stichting_veenomenaal_veenpark_geredigeerd_1.md
DRE_030,DRE,DRE_verlening_subsidie_aanschaf_elektrische-solar_kolonietram.md,DRE_verlening_subsidie_aanschaf_elektrische-solar_kolonietram,.md,full_text\DRE_verlening_subsidie_aanschaf_elektrische-solar_kolonietram.md
DRE_031,DRE,DRE_verlening_subsidie_aanvraag_glasvezel_cooperatie_noord_u_a.md,DRE_verlening_subsidie_aanvraag_glasvezel_cooperatie_noord_u_a,.md,full_text\DRE_verlening_subsidie_aanvraag_glasvezel_cooperatie_noord_u_a.md
DRE_032,DRE,DRE_verlening_subsidie_activiteiten_verbouw_herinneringscentrum_kamp_westerbork_geredigeerd.md,DRE_verlening_subsidie_activiteiten_verbouw_herinneringscentrum_kamp_westerbork_geredigeerd,.md,full_text\DRE_verlening_subsidie_activiteiten_verbouw_herinneringscentrum_kamp_westerbork_geredigeerd.md
DRE_033,DRE,DRE_verlening_subsidie_adls_implementatie_op_windparken_in_borger-odoorn_en_aa_en_hunze.md,DRE_verlening_subsidie_adls_implementatie_op_windparken_in_borger-odoorn_en_aa_en_hunze,.md,full_text\DRE_verlening_subsidie_adls_implementatie_op_windparken_in_borger-odoorn_en_aa_en_hunze.md
DRE_034,DRE,DRE_verlening_subsidie_afwaardering_camping_de_schuilhoeve_geredigeerd.md,DRE_verlening_subsidie_afwaardering_camping_de_schuilhoeve_geredigeerd,.md,full_text\DRE_verlening_subsidie_afwaardering_camping_de_schuilhoeve_geredigeerd.md
DRE_035,DRE,DRE_verlening_subsidie_bedrijfsverplaatsing.md,DRE_verlening_subsidie_bedrijfsverplaatsing,.md,full_text\DRE_verlening_subsidie_bedrijfsverplaatsing.md
DRE_036,DRE,DRE_verlening_subsidie_boekjaar_2024_schaapskudde_bargerveen.md,DRE_verlening_subsidie_boekjaar_2024_schaapskudde_bargerveen,.md,full_text\DRE_verlening_subsidie_boekjaar_2024_schaapskudde_bargerveen.md
DRE_037,DRE,DRE_verlening_subsidie_boekjaar_2026_hunebedcentrum.md,DRE_verlening_subsidie_boekjaar_2026_hunebedcentrum,.md,full_text\DRE_verlening_subsidie_boekjaar_2026_hunebedcentrum.md
DRE_038,DRE,DRE_verlening_subsidie_boekjaar_2026_kamp_westerbork.md,DRE_verlening_subsidie_boekjaar_2026_kamp_westerbork,.md,full_text\DRE_verlening_subsidie_boekjaar_2026_kamp_westerbork.md
DRE_039,DRE,DRE_verlening_subsidie_boerennatuur.md,DRE_verlening_subsidie_boerennatuur,.md,full_text\DRE_verlening_subsidie_boerennatuur.md
DRE_040,DRE,DRE_verlening_subsidie_boermake_bodem_water_plan_rma_bv.md,DRE_verlening_subsidie_boermake_bodem_water_plan_rma_bv,.md,full_text\DRE_verlening_subsidie_boermake_bodem_water_plan_rma_bv.md
DRE_041,DRE,DRE_verlening_subsidie_corridor_locatietheater_opening_bentheimer_eisenbahn_neuenhaus_coevorden_.md,DRE_verlening_subsidie_corridor_locatietheater_opening_bentheimer_eisenbahn_neuenhaus_coevorden_,.md,full_text\DRE_verlening_subsidie_corridor_locatietheater_opening_bentheimer_eisenbahn_neuenhaus_coevorden_.md
DRE_042,DRE,DRE_verlening_subsidie_daw_vermindering_erfemissie_in_zuidwest-drenthe_geredigeerd.md,DRE_verlening_subsidie_daw_vermindering_erfemissie_in_zuidwest-drenthe_geredigeerd,.md,full_text\DRE_verlening_subsidie_daw_vermindering_erfemissie_in_zuidwest-drenthe_geredigeerd.md
DRE_043,DRE,DRE_verlening_subsidie_de_drentse_lelie.md,DRE_verlening_subsidie_de_drentse_lelie,.md,full_text\DRE_verlening_subsidie_de_drentse_lelie.md
DRE_044,DRE,DRE_verlening_subsidie_dreents_liedtiesfestival_geredigeerd.md,DRE_verlening_subsidie_dreents_liedtiesfestival_geredigeerd,.md,full_text\DRE_verlening_subsidie_dreents_liedtiesfestival_geredigeerd.md
DRE_045,DRE,DRE_verlening_subsidie_drents_onderzoek_laaggeleterden_fase_2.md,DRE_verlening_subsidie_drents_onderzoek_laaggeleterden_fase_2,.md,full_text\DRE_verlening_subsidie_drents_onderzoek_laaggeleterden_fase_2.md
DRE_046,DRE,DRE_verlening_subsidie_duurzame_bollenteelt_in_drenthe_1.md,DRE_verlening_subsidie_duurzame_bollenteelt_in_drenthe_1,.md,full_text\DRE_verlening_subsidie_duurzame_bollenteelt_in_drenthe_1.md
DRE_047,DRE,DRE_verlening_subsidie_fase_1_masterplan_veenpark_geredigeerd.md,DRE_verlening_subsidie_fase_1_masterplan_veenpark_geredigeerd,.md,full_text\DRE_verlening_subsidie_fase_1_masterplan_veenpark_geredigeerd.md
DRE_048,DRE,DRE_verlening_subsidie_fresenius_hemocare_netherlands_b_v.md,DRE_verlening_subsidie_fresenius_hemocare_netherlands_b_v,.md,full_text\DRE_verlening_subsidie_fresenius_hemocare_netherlands_b_v.md
DRE_049,DRE,DRE_verlening_subsidie_green_planet_real_estate_bv.md,DRE_verlening_subsidie_green_planet_real_estate_bv,.md,full_text\DRE_verlening_subsidie_green_planet_real_estate_bv.md
DRE_050,DRE,DRE_verlening_subsidie_h2_hollandia_groene_waterstofproductie_geredigeerd.md,DRE_verlening_subsidie_h2_hollandia_groene_waterstofproductie_geredigeerd,.md,full_text\DRE_verlening_subsidie_h2_hollandia_groene_waterstofproductie_geredigeerd.md
DRE_051,DRE,DRE_verlening_subsidie_haalbaarheidsstudie_waterstofproductie.md,DRE_verlening_subsidie_haalbaarheidsstudie_waterstofproductie,.md,full_text\DRE_verlening_subsidie_haalbaarheidsstudie_waterstofproductie.md
DRE_052,DRE,DRE_verlening_subsidie_het_pauperparadijs_geredigeerd.md,DRE_verlening_subsidie_het_pauperparadijs_geredigeerd,.md,full_text\DRE_verlening_subsidie_het_pauperparadijs_geredigeerd.md
DRE_053,DRE,DRE_verlening_subsidie_hippisch_centrum_exloo.md,DRE_verlening_subsidie_hippisch_centrum_exloo,.md,full_text\DRE_verlening_subsidie_hippisch_centrum_exloo.md
DRE_054,DRE,DRE_verlening_subsidie_huis_van_de_drentsche_aa_geredigeerd.md,DRE_verlening_subsidie_huis_van_de_drentsche_aa_geredigeerd,.md,full_text\DRE_verlening_subsidie_huis_van_de_drentsche_aa_geredigeerd.md
DRE_055,DRE,DRE_verlening_subsidie_hunebedcentrum.md,DRE_verlening_subsidie_hunebedcentrum,.md,full_text\DRE_verlening_subsidie_hunebedcentrum.md
DRE_056,DRE,DRE_verlening_subsidie_hunebedcentrum_geopark_de_hondsrug.md,DRE_verlening_subsidie_hunebedcentrum_geopark_de_hondsrug,.md,full_text\DRE_verlening_subsidie_hunebedcentrum_geopark_de_hondsrug.md
DRE_057,DRE,DRE_verlening_subsidie_hunebedcentrum_geredigeerd.md,DRE_verlening_subsidie_hunebedcentrum_geredigeerd,.md,full_text\DRE_verlening_subsidie_hunebedcentrum_geredigeerd.md
DRE_058,DRE,DRE_verlening_subsidie_jaarplan_2024_uitvoering_marketing_koloni_n_van_weldadigheid_geredigeerd.md,DRE_verlening_subsidie_jaarplan_2024_uitvoering_marketing_koloni_n_van_weldadigheid_geredigeerd,.md,full_text\DRE_verlening_subsidie_jaarplan_2024_uitvoering_marketing_koloni_n_van_weldadigheid_geredigeerd.md
DRE_059,DRE,DRE_verlening_subsidie_liberation_route_-_canadian_trail.md,DRE_verlening_subsidie_liberation_route_-_canadian_trail,.md,full_text\DRE_verlening_subsidie_liberation_route_-_canadian_trail.md
DRE_060,DRE,DRE_verlening_subsidie_m_g_group_europe_bv_-_web.md,DRE_verlening_subsidie_m_g_group_europe_bv_-_web,.md,full_text\DRE_verlening_subsidie_m_g_group_europe_bv_-_web.md
DRE_061,DRE,DRE_verlening_subsidie_museum_de_proefkolonie.md,DRE_verlening_subsidie_museum_de_proefkolonie,.md,full_text\DRE_verlening_subsidie_museum_de_proefkolonie.md
DRE_062,DRE,DRE_verlening_subsidie_nationaal_gevangenismuseum.md,DRE_verlening_subsidie_nationaal_gevangenismuseum,.md,full_text\DRE_verlening_subsidie_nationaal_gevangenismuseum.md
DRE_063,DRE,DRE_verlening_subsidie_project_bezin_geestelijke_verzorging_in_detentie.md,DRE_verlening_subsidie_project_bezin_geestelijke_verzorging_in_detentie,.md,full_text\DRE_verlening_subsidie_project_bezin_geestelijke_verzorging_in_detentie.md
DRE_064,DRE,DRE_verlening_subsidie_project_hunebedcity.md,DRE_verlening_subsidie_project_hunebedcity,.md,full_text\DRE_verlening_subsidie_project_hunebedcity.md
DRE_065,DRE,DRE_verlening_subsidie_project_uitvoeringsstimulans_daw_zod_vechtstromen.md,DRE_verlening_subsidie_project_uitvoeringsstimulans_daw_zod_vechtstromen,.md,full_text\DRE_verlening_subsidie_project_uitvoeringsstimulans_daw_zod_vechtstromen.md
DRE_066,DRE,DRE_verlening_subsidie_restauratie_dienstwoningen_st-de_nieuwe_rentmeester_veenhuizen.md,DRE_verlening_subsidie_restauratie_dienstwoningen_st-de_nieuwe_rentmeester_veenhuizen,.md,full_text\DRE_verlening_subsidie_restauratie_dienstwoningen_st-de_nieuwe_rentmeester_veenhuizen.md
DRE_067,DRE,DRE_verlening_subsidie_schaapskudde_bargerveen.md,DRE_verlening_subsidie_schaapskudde_bargerveen,.md,full_text\DRE_verlening_subsidie_schaapskudde_bargerveen.md
DRE_068,DRE,DRE_verlening_subsidie_schaapskudde_bargerveen_2021_geredigeerd.md,DRE_verlening_subsidie_schaapskudde_bargerveen_2021_geredigeerd,.md,full_text\DRE_verlening_subsidie_schaapskudde_bargerveen_2021_geredigeerd.md
DRE_069,DRE,DRE_verlening_subsidie_schaapskudde_bargerveen_boekjaar_2026_geredigeerd.md,DRE_verlening_subsidie_schaapskudde_bargerveen_boekjaar_2026_geredigeerd,.md,full_text\DRE_verlening_subsidie_schaapskudde_bargerveen_boekjaar_2026_geredigeerd.md
DRE_070,DRE,DRE_verlening_subsidie_stichting_de_nieuwe_rentmeester_geredigeerd.md,DRE_verlening_subsidie_stichting_de_nieuwe_rentmeester_geredigeerd,.md,full_text\DRE_verlening_subsidie_stichting_de_nieuwe_rentmeester_geredigeerd.md
DRE_071,DRE,DRE_verlening_subsidie_stichting_drents_museum_1.md,DRE_verlening_subsidie_stichting_drents_museum_1,.md,full_text\DRE_verlening_subsidie_stichting_drents_museum_1.md
DRE_072,DRE,DRE_verlening_subsidie_stichting_groenfonds.md,DRE_verlening_subsidie_stichting_groenfonds,.md,full_text\DRE_verlening_subsidie_stichting_groenfonds.md
DRE_073,DRE,DRE_verlening_subsidie_stichting_herinneringscentrum_kamp_westerbork.md,DRE_verlening_subsidie_stichting_herinneringscentrum_kamp_westerbork,.md,full_text\DRE_verlening_subsidie_stichting_herinneringscentrum_kamp_westerbork.md
DRE_074,DRE,DRE_verlening_subsidie_stichting_herinneringscentrum_kamp_westerbork_1.md,DRE_verlening_subsidie_stichting_herinneringscentrum_kamp_westerbork_1,.md,full_text\DRE_verlening_subsidie_stichting_herinneringscentrum_kamp_westerbork_1.md
DRE_075,DRE,DRE_verlening_subsidie_stichting_het_drentse_landschap.md,DRE_verlening_subsidie_stichting_het_drentse_landschap,.md,full_text\DRE_verlening_subsidie_stichting_het_drentse_landschap.md
DRE_076,DRE,DRE_verlening_subsidie_stichting_nationaal_gevangenismuseum.md,DRE_verlening_subsidie_stichting_nationaal_gevangenismuseum,.md,full_text\DRE_verlening_subsidie_stichting_nationaal_gevangenismuseum.md
